,id,name,category,weighted_score
21432,21433,Groovy Island Pizza Co. (1207 Jamison Ave SE),"American, Pizza, Desserts",4.570719240761526
21433,21434,FREAKING GOOD PIZZA,"Pizza, Desserts, American",4.570719240761526
21434,21435,Chicken Sammy's 581 (4802 Valley View Blvd NW),"American, Chicken, Fried Chicken, Sandwich, Burgers",4.570719240761526
21435,21436,Smiley's Grill &amp; BBQ,"Burgers, American, Sandwiches, Hot Dog, BBQ, Salads, Salads",4.570719240761526
21436,21437,Fresh Set 581 (4802 Valley View Blvd NW),"American, Chicken, Sandwiches",4.570719240761526
21437,21438,Smoothie King (638 Brandon Avenue Sw),"American, Healthy, Juice and Smoothies",4.570719240761526
21439,21440,Donatos Pizza (4802 Valley View Blvd Nw),"American, Traditional, Pizza",4.570719240761526
21440,21441,Pasqually's Pizza &amp; Wings p972 (4059 Electric Road),"Pizza, Italian, Wings",4.570719240761526
21441,21442,Juicy's Cheesesteaks (1207 Jamison Ave SE),"American, Cheesesteak, Sandwich",4.570719240761526
21443,21444,One Love Coffee House,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
21447,21448,"Burger King (3530 Orange Avenue, N. E.)","American, burger, Fast Food",4.570719240761526
21450,21451,Wendy's  (3555 Orange Avenue),"American, Burgers, Fast Food",4.570719240761526
21451,21452,Roanoke Weiner Stand,"Salads, American, Vegetarian, Hot Dog",4.570719240761526
21454,21455,Dunkin' (3424 Orange Ave Ne),"Breakfast and Brunch, Donuts",4.570719240761526
21455,21456,"Hardee's 2701 (2301 Orange Ave., N.E.)","American, Breakfast and Brunch, Burgers, Chicken, Fast Food, Sandwich",4.570719240761526
21458,21459,El Mezcal,"Mexican, Latin American, New Mexican",4.5911722116284475
21459,21460,Red Robin Gourmet Burgers (4802 Valley View Blvd NW),"American, Burgers, Chicken",4.591118668015959
21462,21463,Five Guys VA-0591 4234 Electric Rd,"American, Burgers, Sandwich",4.705996575317784
21470,21471,"First Watch (2243 Franklin Road SW, Ste B)","American, Breakfast and Brunch, Healthy, Juice and Smoothies",4.643299443616232
21471,21472,McDonald's® (701 WILLIAMSON RD),"American, Burgers, Fast Food",4.3628864906966065
21473,21474,JERSEY WATER ICE,"Kids Friendly, Sandwich, Ice Cream + Frozen Yogurt",4.570719240761526
21474,21475,Screaming Vegan Fast Food,"Vegan, Vegan Friendly, Healthy, Burgers, Burgers, Hot Dog, Chicken",4.570719240761526
21475,21476,On The Rise Bread Co - Market St,"American, Sandwiches, Vegan Friendly",4.570719240761526
21476,21477,Chicken N' Biscuits by Cracker Barrel (3153 Lee Hwy),"American, Comfort Food, Fried Chicken, Family Meals, Sandwich, Family Friendly",4.570719240761526
21478,21479,CVS (3909 CHALLENGER AVENUE),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
21479,21480,Outback Steakhouse (4380 Franklin Road),"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly",4.4772565189036655
21483,21484,Lago pizza,"Italian, Pizza, American, Alcohol",4.570719240761526
21484,21485,Starbucks (Valley View),"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",4.693167178919325
21486,21487,Sbarro  (4802 Valley View Bend Nw),"Italian, pasta, pizza",4.570719240761526
21488,21489,Smokey Bones (Roanoke),"American, BBQ, Comfort Food, Burgers, Chicken, Steak, Wings",4.368673860967603
21489,21490,Logan's Roadhouse 335 (4740 Valley View Boulevard),"Burgers, American, Sandwiches, Family Meals",4.248516462489547
21492,21493,"Apps All Around (1598 - Roanoke, VA)","Bar Food, Burgers, Wings",4.570719240761526
21494,21495,"TGI Friday's (1598 - Roanoke, VA)","Burgers, Bar Food, Family Meals",4.367680908248137
21498,21499,Route 24 Diner,"Burgers, American, Sandwiches, Breakfast and Brunch, Comfort Food",4.570719240761526
21499,21500,7-Eleven (2933 Williamson Rd.),"Everyday Essentials, Grocery, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
21502,21503,CVS (1022 HARDY ROAD),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
21505,21506,Firehouse Subs (1421 W Main St),"Sandwich, Deli, Breakfast and Brunch",4.570719240761526
21506,21507,The Veganaire,"Vegetarian, Vegan, Healthy",4.570719240761526
21507,21508,Cosmic Wings - Salem,"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",4.570719240761526
21509,21510,Subway (1787 Roanoke Rd),"Fast Food, Sandwich, American",4.570719240761526
21510,21511,7-Eleven (1715 E. Main St.),"Everyday Essentials, Grocery, Convenience, Home &amp; Personal Care, Snacks, Pizza, American, Alcohol",4.570719240761526
21511,21512,Chick-fil-A  (4805 Valley View Blvd NW),"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",4.5916265471107245
21512,21513,Subway (3940 Valley Gateway Blvd Ste 4),"Fast Food, Sandwich, American",4.570719240761526
21514,21515,Taco Bell (2700 Lee Highway South),"Burritos, Fast Food, Mexican",4.570719240761526
21515,21516,CVS (702 NINTH STREET SOUTHEAST),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
21517,21518,Los Toltecos (Dulles),"Mexican, Latin American, New Mexican",4.570719240761526
21518,21519,Tokyo Grill Teriyaki House (Fairfax),"Japanese, Fast Food, Asian",4.570719240761526
21520,21521,Nando's PERi-PERi (4401 Wilson Blvd),"Wings, Chicken, South African, Portuguese, Salads, Healthy, Family Friendly, Group Friendly, Alcohol",4.7714049374732115
21521,21522,FREAKING GOOD PIZZA (1617 Washington Plaza N),"Italian, Pizza, Alcohol",4.570719240761526
21523,21524,NAN THAI,"Thai, Japanese, Allergy Friendly, Family Friendly",4.591904318120209
21524,21525,Hunan Cafe (2254 Hunters Woods Plz),"Asian, Asian Fusion, Korean",4.570719240761526
21525,21526,Oudresto,"Middle Eastern, Arabian, Chicken",4.570719240761526
21526,21527,Spicy Uncle Meng,"Chinese, Asian, Chicken, Exclusive to Eats",4.570719240761526
21529,21530,Boise Bill's (12955 Fair Lakes Pkwy),"American, Fast Food, Comfort Food",4.570719240761526
21530,21531,Tropical Smoothie Cafe - Shops of Avenir,"JuiceAndSmoothie, Healthy, Fast Food, Juice and Smoothies",4.6473048754952595
21531,21532,IHOP (6206 Interparcel Road),"American, Breakfast and Brunch, Family Meals, Family Friendly",4.658145922632093
21533,21534,Little Fire Bird,"BBQ, American, Burgers",4.570719240761526
21534,21535,Mia's Quesadillas (10730 Fairfax Blvd #1D),"Mexican, American, Fast Food, Fried Chicken, BBQ",4.570719240761526
21540,21541,Pizza Possessed (46005 Regal Plaza Suite 130),"Italian, Pizza, American, BBQ, Vegetarian",4.570719240761526
21541,21542,Sub Cult,"American, Sandwiches, Wings, Burgers, BBQ, Chicken, Exclusive to Eats, Vegan",4.570719240761526
21542,21543,Dickey's Barbecue Pit (VA-0597) 11199-F Lee Hwy,"BBQ, American, Chicken",4.658145922632093
21544,21545,Moe's (#102901) - 10955 fairfax blvd,"Mexican, BBQ",4.570719240761526
21546,21547,McDonald's® (9398 RICHMOND HWY),"American, Burgers, Fast Food, Fast Food",4.531888565696464
21547,21548,The Zone (Ashburn),"Burgers, American, Sandwiches",4.570719240761526
21548,21549,Taco Bamba (Rockville),"Mexican, Latin American, New Mexican",4.684428901258913
21550,21551,Kabob N Grills (8496 Tyco Rd #1A),"Mediterranean, Middle Eastern, BBQ, Fast Food, Desserts",4.570719240761526
21551,21552,KOYLA BAR B Q LOUNGE,"BBQ, American, Chicken",4.570719240761526
21552,21553,Chicken Sammy's 23 (21045 Dulles Town Cir),"American, Chicken, Fried Chicken, Sandwich, Burgers",4.570719240761526
21553,21554,O'Malley's Pub (Sterling),"American, Burgers, Sandwiches",4.570719240761526
21555,21556,Pasqually's Pizza &amp; Wings P654 (21025 Dulles Town Center),"Pizza, Italian, Wings",4.570719240761526
21557,21558,Tysons Social Tavern (Tysons),"Burgers, American, Sandwiches",4.570719240761526
21558,21559,JAZZ FRIES,"Burgers, Halal",4.570719240761526
21559,21560,GIO FRIED,"American, Burgers, Wings",4.570719240761526
21561,21562,Sub's Xpress,"Salads, American, Vegetarian",4.570719240761526
21562,21563,HALAL BOYZ,"Halal, Burgers, Wings",4.570719240761526
21563,21564,BURGER XPRESS,"Halal, Burgers, Wings",4.570719240761526
21565,21566,Philly Fresh Cheesesteaks,"American, Sandwiches",4.570719240761526
21570,21571,Express Pie Parlor (46005 Regal Plaza Suite 130),"American, Burgers, BBQ, Vegetarian, Vegan",4.570719240761526
21571,21572,Yellow Cab Pizza (46005 Regal Plaza Suite 130),"Italian, Pizza, American, BBQ, Burgers",4.570719240761526
21573,21574,Red’s BBQ &amp; Pizzeria,"BBQ, American, Burgers, Exclusive to Eats",4.570719240761526
21574,21575,Odd BBQ,"BBQ, American, Burgers",4.570719240761526
21577,21578,Cafe Woodland,"Sandwich, Burgers, Korean",4.570719240761526
21580,21581,Pho 2000,"Vietnamese, Noodles, Healthy",4.570719240761526
21586,21587,Moe's Southwest Grill (24995 Riding Plaza),"Mexican, Fast Food",4.700896040108061
21590,21591,Cosmic Wings (Fairfax),"American, Bar Food, Wings, Fast Food, Chicken, Family Meals, Exclusive to Eats, Comfort Food",4.570719240761526
21591,21592,bartaco (Reston),"Tacos, Mexican, New Mexican, Comfort Food",4.719761836800413
21593,21594,Crafthouse (Fairfax),"Burgers, Sandwich, Bar Food",4.570719240761526
21594,21595,IHOP (494 Elden Street),"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American",4.595422298238077
21596,21597,The Wings Spot,"Wings, American, Pub, Bar Food, Exclusive to Eats",4.570719240761526
21598,21599,Moby Dick House of Kabob (Falls Church),"Mediterranean, Family Meals, Persian, Vegetarian, Healthy, Family Friendly, Group Friendly",4.7216734436260275
21600,21601,Crumbl Cookies (VA - Vienna),"Desserts, Coffee and Tea",4.720537568220264
21601,21602,Lucky Pies,"Desserts, Bakery",4.570719240761526
21604,21605,Astro Doughnuts &amp; Fried Chicken (Falls Church),"Desserts, Chicken, American",4.641825467096719
21605,21606,Daybreak,"Burgers, American, Sandwiches",4.570719240761526
21606,21607,Buddy V's Cake Slice (11880 Spectrum Center),"Desserts, Bakery",4.570719240761526
21607,21608,La Madeleine Country French Cafe (1833 Fountain Drive),"Bakery, Cafe, Salads",4.663886968139134
21609,21610,The Sweets Heaven,"Desserts, Coffee and Tea, Middle Eastern, Retail, Gift Store",4.570719240761526
21612,21613,Japong Bakery,"Breakfast and Brunch, Desserts, Taiwanese, Chinese",4.741417021792398
21613,21614,Levain Bakery - Bethesda,"Breakfast and Brunch, Pastry, American",4.76987848977877
21615,21616,7-Eleven (1931 Old Gallows Rd),"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care",4.570719240761526
21617,21618,Potbelly Sandwich Shop (Reston Town Center | 200),"Deli, Salads, Sandwich, Healthy",4.713876530249507
21621,21622,Le Pain Quotidien (10217 Old Georgetown Rd),"Bakery, Breakfast and Brunch",4.691760289803202
21622,21623,Wild Burger (666),Burgers,4.570719240761526
21623,21624,Buster's American Kitchen (Fairfax),"American, Burgers, Wings",4.570719240761526
21624,21625,Secret Sauce BBQ- Gaithersburg,"American, BBQ, Comfort Food, Southern, Wings",4.340014567688938
21625,21626,BGR The Burger Joint (Reston),"Burgers, American, Sandwiches",4.717754587939377
21628,21629,Buffalo Wild Wings (21980 Colorado Dr),"wings, Kids Friendly, Burgers",4.4525941988697815
21629,21630,Royal Farms (25451 Lizzio Center Drive),"American, Fried Chicken, Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care",4.570719240761526
21631,21632,Firehouse Subs (2545 Centreville Road),Sandwich,4.693167178919325
21632,21633,Pizza + Salad - Reston ,"New American, American, Pizza, Salads, Fast Food, Healthy",4.570719240761526
21633,21634,Pepe's Burger,"Burgers, Sandwiches",4.570719240761526
21636,21637,Grilled &amp; Cheesy,"Burgers, American, Sandwiches",4.570719240761526
21637,21638,Grilled &amp; Cheesy,"Sandwiches, American, Healthy",4.570719240761526
21638,21639,ShortNeeStreetEatz,"American, Burgers, Sandwich",4.148079902162509
21639,21640,The Spot_Alpaca Dessert,"Asian Fusion, Asian, Korean",4.570719240761526
21640,21641,A Taste of Burma,Asian Fusion,4.570719240761526
21641,21642,Heather's kitchen,"Asian Fusion, Asian, Korean",4.570719240761526
21642,21643,Panda West Restaurant,"Chinese, Asian, Asian Fusion",4.570719240761526
21643,21644,Oppa's,"Asian, Asian Fusion, Korean",4.570719240761526
21644,21645,Delhi Woks,"Indian, Noodles, Asian, Asian Fusion, Himalayan, Vegetarian Friendly, Chinese",4.570719240761526
21646,21647,Kings Buffet,"Chinese, Asian, Asian Fusion",4.570719240761526
21647,21648,Tanuki Japanese Restaurant,"Asian, Asian Fusion, Japanese, Sushi",4.570719240761526
21649,21650,Sushi Prince,"Asian Fusion, Asian, Korean",4.570719240761526
21651,21652,Peking Express (Vienna),"Asian Fusion, Asian, Korean",4.570719240761526
21652,21653,Chin-Chin Cafe,"Asian, Asian Fusion, Northeastern Thai, Sushi, Northeastern Thai, Northern Thai, Southern Thai, Thai, Chinese, Family Friendly, Group Friendly",4.668129948354334
21657,21658,Bonchon (West Fairfax),"Wings, Korean, Asian Fusion, Group Friendly",4.7331418809368655
21659,21660,SIROO (Centreville),"Japanese, Asian Fusion, Family Friendly",4.570719240761526
21660,21661,Passion Fin,"Asian Fusion, Thai, Sushi, Family Friendly, Group Friendly",4.741053488856921
21661,21662,Pholuscious Vietnamese Grill (Rockville),"Vietnamese, Asian Fusion, Family Friendly",4.591813798333818
21663,21664,Pink Panda (14027 Lee Jackson Memorial Hwy),"Chinese, Asian, Asian Fusion, Nepalese, Noodles",4.570719240761526
21665,21666,Sino’s Inn,"Asian, Asian Fusion, Korean",4.570719240761526
21666,21667,O'Dhaba,"Indian, Vegetarian, Asian",4.570719240761526
21667,21668,Ramen Lamen,"Asian, Asian Fusion, Korean",4.570719240761526
21668,21669,Bambu Cafe,"Asian, Asian Fusion, Korean",4.570719240761526
21669,21670,Gourmet Inspirations,"Chinese, Asian, Seafood",4.570719240761526
21670,21671,So Gong Dong Tofu House &amp; B.B.Q.,"Korean, Asian, BBQ",4.570719240761526
21671,21672,Neisha Thai Cuisine (Vienna),"Asian Fusion, Asian, Korean",4.570719240761526
21672,21673,Poki D.C (N Washington St),"Healthy, Japanese, Asian",4.570719240761526
21673,21674,O'Dhaba,"Indian, Asian",4.570719240761526
21674,21675,Yen's Kitchen and Sushi Bar,"Sushi, Asian, Japanese",4.570719240761526
21675,21676,Rita Ki Rasoi ,"Indian, Vegetarian, Asian",4.570719240761526
21676,21677,Rawal Kabob,"Indian, Vegetarian, Asian",4.570719240761526
21677,21678,Curry Home,"Indian, Vegetarian, Asian",4.570719240761526
21678,21679,Raunaq Mela,"Indian, Vegetarian, Asian",4.570719240761526
21679,21680,SB HANS KOREAN FOOD,"Korean, Asian, BBQ",4.570719240761526
21682,21683,A Taste of the World (Herndon),"Asian Fusion, Asian",4.570719240761526
21684,21685,Changan Taste,"Chinese, Asian, Noodles",4.570719240761526
21685,21686,WOOMIGA,"Korean, Asian, BBQ",4.570719240761526
21686,21687,Bawarchi Biryanis,"Indian, Indian Curry, Halal, Asian, Persian",4.319244793447992
21687,21688,Breakers Korean BBQ &amp; Grill (Fairfax),"Korean, Asian, BBQ",4.570719240761526
21689,21690,Balaji Cafe,"Indian, Vegetarian, Asian, Healthy",4.570719240761526
21693,21694,Rice Culture,"Desserts, Asian, Snacks",4.570719240761526
21696,21697,United Kitchens of India (14027 Lee Jackson Memorial Hwy),"Asian, Indian, Vegetarian",4.570719240761526
21698,21699,Viet Aroma Asian Cuisine,"Asian Fusion, Asian, Korean",4.570719240761526
21699,21700,Bibibop Asian Grill (North Bethesda),"Asian, Salads, Healthy, Family Meals",4.717341026301887
21706,21707,Lao Sze Chuan,"Chinese, Chicken, Seafood",4.644008772514069
21707,21708,Sarku Japan (#301 Turnpike),"Japanese, Asian, Sushi",4.729409533040106
21710,21711,Blessing Cafe,"Asian Fusion, Korean",4.570719240761526
21711,21712,Riceberry Market,"Thai, Asian, Noodles",4.570719240761526
21717,21718,"Bun'd Up (Bethesda, MD)","Asian Fusion, Asian, Korean",4.570719240761526
21718,21719,Rocket Burger,"Indian, Vegetarian, Asian, American, Burgers",4.570719240761526
21719,21720,High Side,"Asian, Street Food, Taiwanese",4.570719240761526
21720,21721,Hibachi KO Dulles,"Japanese, Asian, Comfort Food",4.570719240761526
21721,21722,Ben Gong’s Tea Fairfax,"Bubble Tea, Cafe, Asian",4.570719240761526
21723,21724,Lucky Dragon Fried Rice (11826 Trade St),"Asian, Chinese",4.570719240761526
21724,21725,KATAK Chicken,"Thai, Asian, Salads",4.570719240761526
21726,21727,Mamison,"Korean, Asian, BBQ",4.570719240761526
21727,21728,Supper Club Of India,"Indian, Vegetarian, Asian, Healthy",4.570719240761526
21729,21730,Thai by Thai (Sterling),"Asian, Asian Fusion, Thai",4.652855499595092
21730,21731,Adyar Ananda Bhavan,"Indian, Vegetarian, Asian, Healthy",4.487800331628901
21737,21738,Country Oven,"Indian, Vegetarian, Asian, Healthy",4.590840902424695
21739,21740,Mekan Istanbul,"Halal, Pizza, Burgers",4.570719240761526
21740,21741,Halalway,"Middle Eastern, Arabian, Chicken",4.570719240761526
21743,21744,Kabobi By the Helmand,"Middle Eastern, Arabian, Chicken, Vegan, Vegetarian, Rice-bowls, Healthy",4.570719240761526
21745,21746,Saffron House of Kabob,"Middle Eastern, Arabian, Chicken, Family Meals",4.536979114422971
21746,21747,Moby Dick House of Kabob (Sterling),"Family Meals, Mediterranean, Persian, Family Friendly",4.591118668015959
21753,21754,Chuck E. Cheese (9404 Main St.),Pizza,4.570719240761526
21763,21764,CHIKO (Bethesda),"Asian, Korean, Chinese",4.724894240539424
21774,21775,Aago Indian/ Nepalese Restaurant,"Indian, Vegetarian, Asian, Healthy",4.641825467096719
21775,21776,finn thai,"Thai, Asian Fusion",4.7129645482666165
21781,21782,Chopsticks House,"Asian Fusion, Chinese, Asian",4.591904318120209
21784,21785,Sortrel Thai Restaurant,"Thai, Noodles, Asian",4.65078174388338
21789,21790,Tony's NY Pizza (Oakton),"Sandwich, Pizza, Salads",4.592637065889069
21792,21793,Hunan Delight,"Chinese, Japanese, Northern Thai, Sushi, Asian Fusion, Family Meals",4.65078174388338
21795,21796,Finn Thai (Reston),"Thai, Asian, Noodles",4.641444920512313
21799,21800,Bangkok Garden,"Thai, Asian, Noodles",4.734734556279107
